ID,inner_number,Itemtype,Item,Completion,Best_completion,Unexpected_word,Sentence_length,Sentence_words,Language,English_tranlsation,cloze_clean,exclusion_explanation,exclusion_liberal,conservation_exclusion,comments
1752238735,25,code_switching,"Nachdem der Hurrikan das Fenster zerstört hatte, war das Zimmer filled with broken",glass,Glass,Toys,82,13,E,NA,glass,NA,NA,NA,NA
1752238735,15,code_switching,Man kann die Tür nicht öffnen with the wrong,key,Key,attitude,44,9,E,NA,key,NA,NA,NA,NA
1752238735,32,English,The boss of the store where he worked afternoons refused to give him a,raise,,,70,14,E,NA,raise,NA,NA,NA,NA
1752238735,28,English,Be careful because the top of the stove is very,hot,,,48,10,E,NA,hot,NA,NA,NA,NA
1752238735,24,English,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the",phone,,,81,15,E,NA,phone,NA,NA,NA,NA
1752238735,18,English,Alfonso has started biking to work instead of driving his,car,,,57,10,E,NA,car,NA,NA,NA,NA
1752238735,27,code_switching,"Dass er aufgewachsen war im Süden, you could tell by his",accent,Accent,clothes,56,11,E,NA,accent,NA,NA,NA,NA
1752238735,30,English,Paul painted the clown's suit blue and gave him a big red,nose,,,57,12,E,NA,nose,NA,NA,NA,NA
1752238735,29,code_switching,"Wenn du ins Bett gehst, turn off the",light,Lights,Sarcasm,36,8,E,NA,light,NA,NA,NA,NA
1752238735,36,English,The schools closed down because the teachers decided to go on,strike,,,61,11,E,NA,strike,NA,NA,NA,NA
1752238735,43,code_switching,Keine seiner Geschichten made any real,sense.,Sense,fans,38,6,E,NA,sense,NA,NA,NA,NA
1752238735,21,code_switching,Sie sahen den Blitz and clearly heard the,thunder,Thunder,screams,41,8,E,NA,thunder,NA,NA,NA,NA
1752238735,38,English,My roommate from Berlin left the dirty dishes in the,kitchen.,,,52,10,E,NA,kitchen,NA,NA,NA,NA
1752238735,35,code_switching,Die junge Mutter aus der Nachbarschaft fütterte her baby some warm,milk,Milk,peas,66,11,E,NA,milk,NA,NA,NA,NA
1752238735,33,code_switching,"Er wusste, dass er Chris anrufen konnte, auch in the middle of the",night.,Night,game,66,13,E,NA,night,NA,NA,NA,NA
1752238735,42,English,Everyone was honking at the old man who was driving too,slowly,,,55,11,E,NA,slowly,NA,NA,NA,NA
1752238735,46,English,The man downstairs played his stereo much too,loud.,,,45,8,E,NA,loud,NA,NA,NA,NA
1752238735,9,code_switching,Jeden Morgen flechtet Susan ihrer kleinen Tochter die Haare and helps her dress for,school.,School,Success,83,14,E,NA,school,NA,NA,NA,NA
1752238735,17,code_switching,"Als der Strom ausfiel, sahen wir nichts mehr and the house became",dark,Dark,Cold,65,12,E,NA,dark,NA,NA,NA,NA
1752238735,44,English,The office secretary mailed the letter without a,stamp,,,48,8,E,NA,stamp,NA,NA,NA,NA
1752238735,14,English,Maria shut the front window and locked the back,door,,,47,9,E,NA,door,NA,NA,NA,NA
1752238735,NA,code_switching,"Giraffen sind für ihre langen Hälse bekannt, and zebras for their",stripes,NA,NA,NA,NA,E,NA,stripes,NA,NA,NA,NA
1752238735,16,English,I didn't like the show so I changed the,channel.,,,39,9,E,NA,channel,NA,NA,NA,NA
1752238735,47,code_switching,Die Jungen spielten Murmeln and the girls jumped,rope,Rope,together,48,8,E,NA,rope,NA,NA,NA,NA
1752238735,4,English,The little girl refused to go to sleep until he told her a,story,,,58,13,E,NA,story,NA,NA,NA,NA
1752238735,22,English,She had to leave the movie when the baby started to,cry.,,,51,11,E,NA,cry,NA,NA,NA,NA
1752238735,41,code_switching,Die meisten Haiangriffe passieren very close to,shore,Shore,winter,47,7,E,NA,shore,NA,NA,NA,NA
1752238735,6,English,The inmates in prison were planning their,escape.,,,41,7,E,NA,escape,NA,NA,NA,NA
1752238735,45,code_switching,Die Kühe liefen von der Sonne weg into the cool,shade,Shade,mud,47,10,E,NA,shade,NA,NA,NA,NA
1752238735,31,code_switching,Bill sprang in den See and made a big,splash.,Splash (?),commotion,37,9,E,NA,splash,NA,NA,NA,NA
1752238735,23,code_switching,"Ich begrüßte ihn, aber I could not remember his",name,Name,song,47,9,E,NA,name,NA,NA,NA,NA
1752238735,10,English,The groom took the bride's hand and placed the ring on her,finger.,,,58,12,E,NA,finger,NA,NA,NA,NA
1752238735,8,English,Marsha knew the guests could remain eating appetizers for at least another,hour,,,75,12,E,NA,hour,NA,NA,NA,NA
1752238735,1,code_switching,"Nora konnte die Nachricht nicht aufschreiben, weil sie keinen Stift hatte or a piece of",paper,Paper,Chalk,87,15,E,NA,paper,NA,NA,NA,NA
1752240841,1,English,Nora couldn't take the message because she didn't have a pencil or a piece of,paper,,,77,15,E,NA,paper,NA,NA,NA,NA
1752240841,NA,code_switching,"Marsha wusste, dass die Gäste noch weiter Appetithäppchen essen könnten, und zwar for at least another",hour,NA,NA,NA,NA,E,NA,hour,NA,NA,NA,NA
1752240841,41,English,Most shark attacks occur very close to,beaches.,,,38,7,E,NA,beaches,NA,NA,NA,NA
1752240841,47,English,The boys played marbles and the girls jumped,rope,,,44,8,E,NA,rope,NA,NA,NA,NA
1752240841,35,English,The young mother in the neighborhood fed her baby some warm,milk,,,59,11,E,NA,milk,NA,NA,NA,NA
1752240841,33,English,"He knew that he could call Chris, even in the middle of the",night,,,59,13,E,NA,night,NA,NA,NA,NA
1752240841,20,code_switching,Die meisten Menschen in unserem Land spend December 25th with their,family,Family,Presents,67,11,E,NA,family,NA,NA,NA,NA
1752240841,39,English,Richard was afraid to walk near the edge of the cliff because he was afraid to,fall.,,,78,16,E,NA,fall,NA,NA,NA,NA
1752240841,27,English,That he had grown up in the South you could tell by his,accent,,,55,13,E,NA,accent,NA,NA,NA,NA
1752240841,NA,code_switching,"Bei der Versorgung von hospitalisierten Patienten, benötigt ein Artz oft the help of a",nurse.,NA,NA,NA,NA,E,NA,nurse,NA,NA,NA,NA
1752240841,15,English,You can't open the door with the wrong,key,,,38,8,E,NA,key,NA,NA,NA,NA
1752240841,38,code_switching,Mein Mitbewohner aus Berlin ließ the dirty dishes in the,sink.,Sink,trunk,56,10,E,NA,sink,NA,NA,NA,NA
1752240841,46,code_switching,Der Mann nebenan spielte his stereo much too,loud,Loud,late,44,8,E,NA,loud,NA,NA,NA,NA
1752240841,32,code_switching,"Sein Chef in der Firma, in der er nachmittags arbeitet, refused to give him a",raise,Raise,drink,77,15,E,NA,raise,NA,NA,NA,NA
1752240841,42,code_switching,Alle hupten den alten Mann an who was driving too,fast,Slowly,Erratically,49,10,E,NA,fast,NA,NA,NA,NA
1752240841,4,code_switching,"Das kleine Mädchen weigerte sich, schlafen zu gehen, until he told her a",story,Story,Secret,72,13,E,NA,story,NA,NA,NA,NA
1752240841,25,English,"After the hurricane shattered the window, the room was filled with broken",glass,,,73,12,E,NA,glass,NA,NA,NA,NA
1752240841,7,English,Giraffes are known for their long necks and zebras for their,stripes,,,60,11,E,NA,stripes,NA,NA,NA,NA
1752240841,44,code_switching,Der Sekretär des Büros schickte the letter without a,signature,Stamp,hesitation,52,9,E,NA,signature,NA,NA,NA,NA
1752240841,24,code_switching,"Obwohl sie es klingeln hörte, war Nancy zu beschäftigt damit, den Kamin zu reinigen, to get the",fire,Phone,Timer,95,17,E,NA,fire,NA,NA,NA,NA
1752240841,26,code_switching,Der unhöfliche Kellner im Restaurant was not given a,tip,Tip,tray,52,9,E,NA,tip,NA,NA,NA,NA
1752240841,23,English,"I greeted him, but I could not remember his",name.,,,43,9,E,NA,name,NA,NA,NA,NA
1752240841,12,code_switching,"Mike tat es leid, but it was not his",fault.,Fault,car,36,9,E,NA,fault,NA,NA,NA,NA
1752240841,43,English,None of his stories made any real,sense.,,,33,7,E,NA,sense,NA,NA,NA,NA
1752240841,6,code_switching,Die Häftlinge im Gefängnis were planning their,escape.,Escape,Party,46,7,E,NA,escape,NA,NA,NA,NA
1752240841,22,code_switching,"Sie musste den Film verlassen, denn the baby started to",cry,Cry,Smell,55,10,E,NA,cry,NA,NA,NA,NA
1752240841,30,code_switching,Paul malte den Anzug des Clowns blau und gab him a big red,smile,Nose,balloon,58,13,E,NA,smile,NA,NA,NA,NA
1752240841,21,English,They saw the lightening and clearly heard the,thunder,,,45,8,E,NA,thunder,NA,NA,NA,NA
1752240841,31,English,Bill jumped in the lake and made a big,splash.,,,38,9,E,NA,splash,NA,NA,NA,NA
1752240841,17,English,When the power went out we couldn't see anything and the house became,dark.,,,69,13,E,NA,dark,NA,NA,NA,NA
1752240841,3,English,"After realizing he forgot utensils for his salad, the customer went back to get himself a",fork,,,89,16,E,NA,fork,NA,NA,NA,NA
1752240841,14,code_switching,Maria schloss das Fenster vorne and locked the back,door,Door,Room,51,9,E,NA,door,NA,NA,NA,NA
1752240841,48,code_switching,Der Surfer aus Hawaii fiel von seinem Surfboard after the first big,wave,Wave,bully,67,12,E,NA,wave,NA,NA,NA,NA
1752240841,16,code_switching,Mir hat die Show nicht gefallen so I changed the,channel.,Channel,Cast,48,10,E,NA,channel,NA,NA,NA,NA
1752240841,34,code_switching,Die Kinder der Schule vor meinem Haus went outside to,play,Play,look,53,10,E,NA,play,NA,NA,NA,NA
1752240841,13,English,The teacher saw that some students were cheating and wrote down their,names,,,69,12,E,NA,names,NA,NA,NA,NA
1752240841,11,English,"In the kitchen, Father carved the turkey with a",knife,,,47,9,E,NA,knife,NA,NA,NA,NA
1752240841,18,code_switching,"Alfonso hat angefangen, mit dem Fahrrad zur Arbeit zu fahren, instead of driving his",car,Car,Friends,84,14,E,NA,car,NA,NA,NA,NA
1752240841,9,English,Every morning Susan braids her little daughter's hair and helps her dress for,school,,,77,13,E,NA,school,NA,NA,NA,NA
1752240841,10,code_switching,Der Bräutigam nahm die Hand der Braut und steckte the ring on her,finger,Finger,Dresser,65,13,E,NA,finger,NA,NA,NA,NA
1752240841,NA,code_switching,"Sei vorsichtig, denn der obere Teil of the stove is very",hot,NA,NA,NA,NA,E,NA,hot,NA,NA,NA,NA
1752240841,36,code_switching,"Die Schulen wurden geschlossen, weil die Lehrer beschlossen to go on",strike,Strike,Praying,68,11,E,NA,strike,NA,NA,NA,NA
1752240841,37,English,"Within minutes of arriving at the office, the detective spilled his thermos full of",coffee,,,83,14,E,NA,coffee,NA,NA,NA,NA
1752240841,40,code_switching,Die Mathelehrerin der vierten Klasse konnte nicht gut sehen without her thick,glasses,Glasses,dictionary,77,12,E,NA,glasses,NA,NA,NA,NA
1752240841,29,English,When you go to bed turn off the,light,,,31,8,E,NA,light,NA,NA,NA,NA
1752240841,45,English,The cows moved from the sun into the cool,shade,,,41,9,E,NA,shade,NA,NA,NA,NA
1752240841,19,English,A dog in good health has a good sense of,smell,,,40,10,E,NA,smell,NA,NA,NA,NA
1752240841,5,English,He wrote himself a note so that he wouldn't,forget,,,43,9,E,NA,forget,NA,NA,NA,NA
1752257962,65,code_switching,"Katzen lieben es, gekrault zu werden behind the",ears,Ears,Collar,47,8,E,NA,ears,NA,NA,NA,NA
1752257962,60,English,He had just enough time to buy a cake from the store and change his clothes before the guests,arrived,,,93,19,E,NA,arrived,NA,NA,NA,NA
1752257962,62,English,Every morning before school his mother laid out his clothes and packed his,lunch,,,74,13,E,NA,lunch,NA,NA,NA,NA
1752257962,93,code_switching,An heißen Tagen sonnen sich viele Leute on the nearest,beach.,Beach,roof,54,10,E,NA,beach,NA,NA,NA,NA
1752257962,51,code_switching,"Er entschied sich, im Iran zu reisen, obwohl er wusste, it could be",dangerous,Dangerous,Expensive,67,13,E,NA,dangerous,NA,NA,NA,NA
1752257962,84,English,"When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare",key,,,105,21,E,NA,key,NA,NA,NA,NA
1752257962,52,English,Cold damp weather makes her joints ache so she took some aspirin for the,pain,,,72,14,E,NA,pain,NA,NA,NA,NA
1752257962,75,code_switching,"Simon denkt, dass es ok ist, sich laute Musik anzuhören, even if his door is",neighbor,Open,broken,76,15,E,NA,neighbor,NA,NA,NA,NA
1752257962,88,English,Our long-awaited guests should be arriving,soon,,,42,6,E,NA,soon,NA,NA,NA,NA
1752257962,77,code_switching,Phil nutzte die Pipette und tat einige drops in his,glass,Eyes,fishtank,51,10,E,NA,glass,NA,NA,NA,NA
1752257962,55,code_switching,"Ron kaufte ein Brett für das Fenster, das zu lang war, und dann kaufte er eins, that was way too",short,Short,Ugly,96,20,E,NA,short,NA,NA,NA,NA
1752257962,95,code_switching,Es ist schwer zuzugeben when one is,loses,Wrong,scared,35,7,E,NA,loses,NA,NA,NA,NA
1752257962,70,English,Rafael wants to preserve the forest by guarding every,tree.,,,54,9,E,NA,tree,NA,NA,NA,NA
1752257962,94,English,He liked lemon and sugar in his hot,chocolate,,,35,8,E,NA,chocolate,NA,NA,NA,NA
1752257962,66,English,The white seagull dove down and caught a,fish,,,40,8,E,NA,fish,NA,NA,NA,NA
1752257962,90,English,"It's raining, and I forgot everything: my coat, hat, and",umbrella.,,,56,10,E,NA,umbrella,NA,NA,NA,NA
1752257962,61,code_switching,Das Eichhörnchen versteckte ein paar Nüsse in the big,tree,Tree,basement,53,9,E,NA,tree,NA,NA,NA,NA
1752257962,91,code_switching,Ich ließ mir vor kurzem eine neue Musikanlage einbauen in my brand new,home,Car,Office,70,13,E,NA,home,NA,NA,NA,NA
1752257962,68,English,He was cold most of the night and finally got up to get another,blanket,,,63,14,E,NA,blanket,NA,NA,NA,NA
1752257962,82,English,The child cried continuously and upset her,mother,,,42,7,E,NA,mother,NA,NA,NA,NA
1752257962,72,English,"At the end of the trip, Pam had no more clothes to",pack.,,,50,12,E,NA,pack,NA,NA,NA,NA
1752257962,80,English,Shuffle the cards thoroughly before you,deal.,,,39,6,E,NA,deal,NA,NA,NA,NA
1752257962,76,English,His skin was bright red from spending time at the,beach,,,49,10,E,NA,beach,NA,NA,NA,NA
1752257962,58,English,The young man in the park must keep his pet on a,leash,,,48,12,E,NA,leash,NA,NA,NA,NA
1752257962,89,code_switching,Jede Nacht um Mitternacht machten the boy scouts a huge,fire,Fire,Igloo,55,10,E,NA,fire,NA,NA,NA,NA
1752257962,49,code_switching,Tim warf einen Stein and broke the,window,Window,Camera,34,7,E,NA,window,NA,NA,NA,NA
1752257962,85,code_switching,Die Bauarbeiterin hatte sehr muskulöse Arme bekommen from unloading cement from the,truck.,Truck,Dock,83,12,E,NA,truck,NA,NA,NA,NA
1752257962,83,code_switching,Die Mieter entschieden sich nach weiter steigenden Mietpreisen to take their landlord to,court,Court,breakfast,89,13,E,NA,court,NA,NA,NA,NA
1752257962,78,English,The colonel wished the sergeant would treat his command not as a polite request but as a direct,order,,,95,18,E,NA,order,NA,NA,NA,NA
1752257962,73,code_switching,Sie züchteten Schweine on their,farm,Farm,own,31,5,E,NA,farm,NA,NA,NA,NA
1752257962,71,code_switching,Es gab bunte Bilder on every single,wall,Wall,Card,35,7,E,NA,wall,NA,NA,NA,NA
1752257962,87,code_switching,Die Katze lag gerne curled up in Jill's,armchair.,Lap,Hamper,40,8,E,NA,armchair,NA,NA,NA,NA
1752257962,54,English,The ship with the white sails disappeared into the thick,mist,,,56,10,E,NA,mist,NA,NA,NA,NA
1752257962,63,code_switching,"Er kündigte seinen Job und verließ seine Familie, so he could sail around the",world,World,Clock,77,14,E,NA,world,NA,NA,NA,NA
1752257962,67,code_switching,John fegte den Boden with a long,brush,Broom,flourish,32,7,E,NA,brush,NA,NA,NA,NA
1752257962,92,English,The movers seemed to take great delight in tossing the boxes marked,*around*,,,67,12,E,NA,around,NA,NA,NA,NA
1752257962,64,English,"In any case, don't touch the sticky wet",floor.,,,39,8,E,NA,floor,NA,NA,NA,NA
1752257962,50,English,Steve spilled coffee all over his white,shirt,,,39,7,E,NA,shirt,NA,NA,NA,NA
1752257962,NA,code_switching,"Anfangs lehnte der Junge es ab, aber eventually he changed his",mind.,NA,NA,NA,NA,E,NA,mind,NA,NA,NA,NA
1752257962,53,code_switching,"Bevor sie ankam, öffnete er eine Flasche Wein and put on some soft",music,Music,Slippers,66,13,E,NA,music,NA,NA,NA,NA
1752257962,57,code_switching,Er kaufte ihr eine Perlenkette for her,jewelry,Birthday,collection,38,7,E,NA,jewelry,NA,NA,NA,NA
1752257962,81,code_switching,"Esther dachte nicht, dass das Schwert gefährlich war, because it wasn't very",sharp,Sharp,heavy,76,12,E,NA,sharp,NA,NA,NA,NA
1752257962,59,code_switching,"Rachel liebt den Geruch von Tabak, but she can't stand all the",smoke,Smoke,lectures,62,12,E,NA,smoke,NA,NA,NA,NA
1752257962,74,English,He settled for German wine because the imported stuff was too,expensive.,,,61,11,E,NA,expensive,NA,NA,NA,NA
1752257962,96,English,"After dinner, they spent a long time over coffee just",talking,,,53,10,E,NA,talking,NA,NA,NA,NA
1752257962,86,English,It was important for him to be on,time.,,,33,8,E,NA,time,NA,NA,NA,NA
1752257962,56,English,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter",coat,,,94,16,E,NA,coat,NA,NA,NA,NA
1752257962,79,code_switching,Sharon trocknete die Schüsseln with a big,towel.,Towel,sigh,41,7,E,NA,towel,NA,NA,NA,NA
1752267509,64,code_switching,Berühre auf gar keinen Fall the sticky wet,wall,Paint,clothes,42,8,E,NA,wall,NA,NA,NA,NA
1752267509,73,English,They raised pigs on their,farm,,,25,5,E,NA,farm,NA,NA,NA,NA
1752267509,52,code_switching,"Kalte, feuchte Witterung lässt ihre Gelenke schmerzen, deshalb nahm sie some aspirin for the",pain,Pain,race,92,14,E,NA,pain,NA,NA,NA,NA
1752267509,89,English,Each night at midnight the boy scouts built a huge,fire,,,50,10,E,NA,fire,NA,NA,NA,NA
1752267509,57,English,He bought her a pearl necklace for her,birthday,,,38,8,E,NA,birthday,NA,NA,NA,NA
1752267509,65,English,Cats loved to be scratched behind the,ears.,,,37,7,E,NA,ears,NA,NA,NA,NA
1752267509,95,English,It's hard to admit when one is,wrong.,,,30,7,E,NA,wrong,NA,NA,NA,NA
1752267509,56,code_switching,"Als das Wetter wärmer wurde, begann Mark, seine leichtere Jacke zu tragen, und zwar nicht his heavy winter",coat,Coat,Underwear,106,18,E,NA,coat,NA,NA,NA,NA
1752267509,72,code_switching,Pam hatte am Ende der Reise no more clothes to,wear,Wear,mend,46,10,E,NA,wear,NA,NA,NA,NA
1752267509,49,English,Tim threw a rock and broke the,window.,,,30,7,E,NA,window,NA,NA,NA,NA
1752267509,96,code_switching,Nach dem Abendessen verbrachten sie viel Zeit over coffee just,talking,Talking,Staring,62,10,E,NA,talking,NA,NA,NA,NA
1752267509,81,English,Esther didn't think the sword was dangerous because it wasn't very,sharp,,,66,11,E,NA,sharp,NA,NA,NA,NA
1752267509,85,English,The construction worker had developed very powerful arms from unloading cement from the,trucks.,,,87,13,E,NA,trucks,NA,NA,NA,NA
1752267509,61,English,The squirrel stored some nuts in the big,tree,,,40,8,E,NA,tree,NA,NA,NA,NA
1752267509,63,English,He quit his job and left his family so that he could sail around the,world.,,,68,15,E,NA,world,NA,NA,NA,NA
